model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,43,desc,val,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,330,17.5,13.1875,-4.3125,-7.125,-9.8125,-2.6875,2.0
gemma-2-2b,43,desc,val,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,2,18.375,20.125,1.75,-6.25,-2.875,3.375,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,189,122,757,16.5,6.5,-10.0,-8.125,-2.25,5.875,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,189,0,189,24.625,8.75,-15.875,0.0,0.0,0.0,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,189,1,199,23.625,8.5625,-15.0625,-1.0,-0.1875,0.8125,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,189,271,36480,15.25,-1.234375,-16.484375,-9.375,-9.984375,-0.609375,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,189,2,522,22.5,7.0625,-15.4375,-2.125,-1.6875,0.4375,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,189,184,3089,15.8125,4.1875,-11.625,-8.8125,-4.5625,4.25,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,189,65,12448,17.5,1.4453125,-16.0546875,-7.125,-7.3046875,-0.1796875,2.0
gemma-2-2b,43,desc,freq,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,189,33,1,18.375,14.75,-3.625,-6.25,6.0,12.25,2.0
gemma-2-2b,43,val,desc,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,0,122,249,16.5,16.75,0.25,-8.125,-7.75,0.375,2.0
gemma-2-2b,43,val,desc,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,0,0,1,24.625,24.5,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,43,val,desc,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,0,1,0,23.625,24.75,1.125,-1.0,0.25,1.25,2.0
gemma-2-2b,43,val,desc,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,0,271,166,15.25,17.5,2.25,-9.375,-7.0,2.375,2.0
gemma-2-2b,43,val,desc,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,0,2,8,22.5,22.875,0.375,-2.125,-1.625,0.5,2.0
gemma-2-2b,43,val,desc,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,0,184,429,15.8125,15.6875,-0.125,-8.8125,-8.8125,0.0,2.0
gemma-2-2b,43,val,desc,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,72,17.5,18.875,1.375,-7.125,-5.625,1.5,2.0
gemma-2-2b,43,val,desc,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,10,18.375,22.25,3.875,-6.25,-2.25,4.0,2.0
gemma-2-2b,43,val,val,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,0,122,75,16.5,18.125,1.625,-8.125,-7.125,1.0,2.0
gemma-2-2b,43,val,val,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,0,0,0,24.625,25.25,0.625,0.0,0.0,0.0,2.0
gemma-2-2b,43,val,val,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,0,1,1,23.625,24.5,0.875,-1.0,-0.75,0.25,2.0
gemma-2-2b,43,val,val,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,0,271,194,15.25,16.75,1.5,-9.375,-8.5,0.875,2.0
gemma-2-2b,43,val,val,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,0,2,2,22.5,23.125,0.625,-2.125,-2.125,0.0,2.0
gemma-2-2b,43,val,val,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,0,184,249,15.8125,16.375,0.5625,-8.8125,-8.875,-0.0625,2.0
gemma-2-2b,43,val,val,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,103,17.5,17.75,0.25,-7.125,-7.5,-0.375,2.0
gemma-2-2b,43,val,val,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,53,18.375,18.75,0.375,-6.25,-6.5,-0.25,2.0
gemma-2-2b,43,val,freq,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,146,122,642,16.5,9.0,-7.5,-8.125,2.15625,10.28125,2.0
gemma-2-2b,43,val,freq,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,146,0,2226,24.625,6.84375,-17.78125,0.0,0.0,0.0,2.0
gemma-2-2b,43,val,freq,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,146,1,146,23.625,11.375,-12.25,-1.0,4.53125,5.53125,2.0
gemma-2-2b,43,val,freq,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,146,271,29574,15.25,1.1328125,-14.1171875,-9.375,-5.7109375,3.6640625,2.0
gemma-2-2b,43,val,freq,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,146,2,484,22.5,9.5625,-12.9375,-2.125,2.71875,4.84375,2.0
gemma-2-2b,43,val,freq,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,146,184,4036,15.8125,5.75,-10.0625,-8.8125,-1.09375,7.71875,2.0
gemma-2-2b,43,val,freq,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,146,65,8673,17.5,4.15625,-13.34375,-7.125,-2.6875,4.4375,2.0
gemma-2-2b,43,val,freq,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,146,33,3,18.375,17.0,-1.375,-6.25,10.15625,16.40625,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,0,122,127,16.5,16.5,0.0,-8.125,-7.875,0.25,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,0,0,0,24.625,24.375,-0.25,0.0,0.0,0.0,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,0,1,1,23.625,23.5,-0.125,-1.0,-0.875,0.125,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,0,271,190,15.25,15.9375,0.6875,-9.375,-8.4375,0.9375,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,0,2,2,22.5,22.75,0.25,-2.125,-1.625,0.5,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,0,184,233,15.8125,15.5625,-0.25,-8.8125,-8.8125,0.0,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,25,17.5,18.875,1.375,-7.125,-5.5,1.625,2.0
gemma-2-2b,43,freq,desc,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,18,18.375,19.625,1.25,-6.25,-4.75,1.5,2.0
gemma-2-2b,43,freq,val,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,0,122,249,16.5,12.9375,-3.5625,-8.125,-8.8125,-0.6875,2.0
gemma-2-2b,43,freq,val,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,0,0,0,24.625,21.75,-2.875,0.0,0.0,0.0,2.0
gemma-2-2b,43,freq,val,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,0,1,1,23.625,21.0,-2.625,-1.0,-0.75,0.25,2.0
gemma-2-2b,43,freq,val,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,0,271,971,15.25,11.1875,-4.0625,-9.375,-10.5625,-1.1875,2.0
gemma-2-2b,43,freq,val,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,0,2,2,22.5,19.75,-2.75,-2.125,-2.0,0.125,2.0
gemma-2-2b,43,freq,val,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,0,184,20,15.8125,16.75,0.9375,-8.8125,-5.0,3.8125,2.0
gemma-2-2b,43,freq,val,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,57,17.5,15.25,-2.25,-7.125,-6.5,0.625,2.0
gemma-2-2b,43,freq,val,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,3,18.375,19.5,1.125,-6.25,-2.25,4.0,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,de,breit,narrow,"Le contraire de ""narrow"" est """,wide,0,0,122,80,16.5,18.0,1.5,-8.125,-7.25,0.875,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,en,wide,narrow,"Le contraire de ""narrow"" est """,wide,0,0,0,0,24.625,25.25,0.625,0.0,0.0,0.0,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,en,broad,narrow,"Le contraire de ""narrow"" est """,wide,0,0,1,1,23.625,24.375,0.75,-1.0,-0.875,0.125,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,es,ancho,narrow,"Le contraire de ""narrow"" est """,wide,0,0,271,192,15.25,16.75,1.5,-9.375,-8.5,0.875,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,fr,large,narrow,"Le contraire de ""narrow"" est """,wide,0,0,2,2,22.5,23.125,0.625,-2.125,-2.125,0.0,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,ja,広い,narrow,"Le contraire de ""narrow"" est """,wide,0,0,184,237,15.8125,16.375,0.5625,-8.8125,-8.875,-0.0625,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,ko,넓은,narrow,"Le contraire de ""narrow"" est """,wide,0,0,65,71,17.5,18.125,0.625,-7.125,-7.125,0.0,2.0
gemma-2-2b,43,freq,freq,fr,en,zh,zh,宽,narrow,"Le contraire de ""narrow"" est """,wide,0,0,33,39,18.375,19.25,0.875,-6.25,-6.0,0.25,2.0
gemma-2-2b,44,desc,desc,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,564,12.5625,12.5625,0.0,-10.6875,-10.6875,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,23.25,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,1,20.875,20.875,0.0,-2.375,-2.375,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,19.25,0.0,-4.0,-4.0,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,14,18.75,18.75,0.0,-4.5,-4.5,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,233,14.125,14.125,0.0,-9.125,-9.125,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,6346,7.90625,7.90625,0.0,-15.34375,-15.34375,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,233,14.125,14.125,0.0,-9.125,-9.125,0.0,2.0
gemma-2-2b,44,desc,val,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,796,12.5625,8.0625,-4.5,-10.6875,-13.0625,-2.375,2.0
gemma-2-2b,44,desc,val,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,21.125,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,44,desc,val,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,1,20.875,18.875,-2.0,-2.375,-2.25,0.125,2.0
gemma-2-2b,44,desc,val,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,43,19.25,12.6875,-6.5625,-4.0,-8.4375,-4.4375,2.0
gemma-2-2b,44,desc,val,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,14,18.75,15.0,-3.75,-4.5,-6.125,-1.625,2.0
gemma-2-2b,44,desc,val,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,313,14.125,9.75,-4.375,-9.125,-11.375,-2.25,2.0
gemma-2-2b,44,desc,val,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,12004,7.90625,3.203125,-4.703125,-15.34375,-17.921875,-2.578125,2.0
gemma-2-2b,44,desc,val,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,313,14.125,9.75,-4.375,-9.125,-11.375,-2.25,2.0
gemma-2-2b,44,desc,freq,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,238,12.5625,10.8125,-1.75,-10.6875,-8.3125,2.375,2.0
gemma-2-2b,44,desc,freq,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,19.125,-4.125,0.0,0.0,0.0,2.0
gemma-2-2b,44,desc,freq,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,7,20.875,15.6875,-5.1875,-2.375,-3.4375,-1.0625,2.0
gemma-2-2b,44,desc,freq,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,9,19.25,15.375,-3.875,-4.0,-3.75,0.25,2.0
gemma-2-2b,44,desc,freq,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,10,18.75,15.0,-3.75,-4.5,-4.125,0.375,2.0
gemma-2-2b,44,desc,freq,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,52,14.125,12.9375,-1.1875,-9.125,-6.1875,2.9375,2.0
gemma-2-2b,44,desc,freq,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,26709,7.90625,2.359375,-5.546875,-15.34375,-16.765625,-1.421875,2.0
gemma-2-2b,44,desc,freq,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,52,14.125,12.9375,-1.1875,-9.125,-6.1875,2.9375,2.0
gemma-2-2b,44,val,desc,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,210,12.5625,15.375,2.8125,-10.6875,-8.125,2.5625,2.0
gemma-2-2b,44,val,desc,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,23.5,0.25,0.0,0.0,0.0,2.0
gemma-2-2b,44,val,desc,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,33,20.875,18.0,-2.875,-2.375,-5.5,-3.125,2.0
gemma-2-2b,44,val,desc,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,53,19.25,17.5,-1.75,-4.0,-6.0,-2.0,2.0
gemma-2-2b,44,val,desc,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,614,18.75,13.5625,-5.1875,-4.5,-9.9375,-5.4375,2.0
gemma-2-2b,44,val,desc,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,107,14.125,16.375,2.25,-9.125,-7.125,2.0,2.0
gemma-2-2b,44,val,desc,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,3464,7.90625,10.4375,2.53125,-15.34375,-13.0625,2.28125,2.0
gemma-2-2b,44,val,desc,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,107,14.125,16.375,2.25,-9.125,-7.125,2.0,2.0
gemma-2-2b,44,val,val,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,727,12.5625,13.1875,0.625,-10.6875,-11.0625,-0.375,2.0
gemma-2-2b,44,val,val,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,24.25,1.0,0.0,0.0,0.0,2.0
gemma-2-2b,44,val,val,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,2,20.875,21.875,1.0,-2.375,-2.375,0.0,2.0
gemma-2-2b,44,val,val,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,20.625,1.375,-4.0,-3.625,0.375,2.0
gemma-2-2b,44,val,val,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,17,18.75,19.5,0.75,-4.5,-4.75,-0.25,2.0
gemma-2-2b,44,val,val,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,165,14.125,15.8125,1.6875,-9.125,-8.4375,0.6875,2.0
gemma-2-2b,44,val,val,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,6714,7.90625,8.625,0.71875,-15.34375,-15.625,-0.28125,2.0
gemma-2-2b,44,val,val,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,165,14.125,15.8125,1.6875,-9.125,-8.4375,0.6875,2.0
gemma-2-2b,44,val,freq,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,1693,12.5625,7.625,-4.9375,-10.6875,-11.75,-1.0625,2.0
gemma-2-2b,44,val,freq,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,19.375,-3.875,0.0,0.0,0.0,2.0
gemma-2-2b,44,val,freq,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,46,20.875,13.375,-7.5,-2.375,-6.0,-3.625,2.0
gemma-2-2b,44,val,freq,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,6,19.25,15.5625,-3.6875,-4.0,-3.8125,0.1875,2.0
gemma-2-2b,44,val,freq,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,92,18.75,12.1875,-6.5625,-4.5,-7.1875,-2.6875,2.0
gemma-2-2b,44,val,freq,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,26,14.125,14.125,0.0,-9.125,-5.25,3.875,2.0
gemma-2-2b,44,val,freq,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,18458,7.90625,2.609375,-5.296875,-15.34375,-16.765625,-1.421875,2.0
gemma-2-2b,44,val,freq,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,26,14.125,14.125,0.0,-9.125,-5.25,3.875,2.0
gemma-2-2b,44,freq,desc,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,739,12.5625,11.6875,-0.875,-10.6875,-11.4375,-0.75,2.0
gemma-2-2b,44,freq,desc,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,23.125,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,44,freq,desc,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,2,20.875,20.25,-0.625,-2.375,-2.875,-0.5,2.0
gemma-2-2b,44,freq,desc,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,19.125,-0.125,-4.0,-4.0,0.0,2.0
gemma-2-2b,44,freq,desc,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,32,18.75,17.0,-1.75,-4.5,-6.125,-1.625,2.0
gemma-2-2b,44,freq,desc,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,125,14.125,14.75,0.625,-9.125,-8.375,0.75,2.0
gemma-2-2b,44,freq,desc,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,3433,7.90625,8.8125,0.90625,-15.34375,-14.3125,1.03125,2.0
gemma-2-2b,44,freq,desc,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,125,14.125,14.75,0.625,-9.125,-8.375,0.75,2.0
gemma-2-2b,44,freq,val,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,679,12.5625,7.3125,-5.25,-10.6875,-13.5625,-2.875,2.0
gemma-2-2b,44,freq,val,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,20.875,-2.375,0.0,0.0,0.0,2.0
gemma-2-2b,44,freq,val,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,2,20.875,17.75,-3.125,-2.375,-3.125,-0.75,2.0
gemma-2-2b,44,freq,val,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,12,19.25,15.375,-3.875,-4.0,-5.5,-1.5,2.0
gemma-2-2b,44,freq,val,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,19,18.75,14.5,-4.25,-4.5,-6.375,-1.875,2.0
gemma-2-2b,44,freq,val,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,85,14.125,11.5,-2.625,-9.125,-9.375,-0.25,2.0
gemma-2-2b,44,freq,val,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,4045,7.90625,3.8125,-4.09375,-15.34375,-17.0625,-1.71875,2.0
gemma-2-2b,44,freq,val,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,85,14.125,11.5,-2.625,-9.125,-9.375,-0.25,2.0
gemma-2-2b,44,freq,freq,fr,en,de,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,617,12.5625,12.1875,-0.375,-10.6875,-11.1875,-0.5,2.0
gemma-2-2b,44,freq,freq,fr,en,de,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,23.375,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,44,freq,freq,fr,en,de,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,2,20.875,20.875,0.0,-2.375,-2.5,-0.125,2.0
gemma-2-2b,44,freq,freq,fr,en,de,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,19.25,0.0,-4.0,-4.125,-0.125,2.0
gemma-2-2b,44,freq,freq,fr,en,de,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,21,18.75,18.0,-0.75,-4.5,-5.375,-0.875,2.0
gemma-2-2b,44,freq,freq,fr,en,de,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,98,14.125,15.375,1.25,-9.125,-8.0,1.125,2.0
gemma-2-2b,44,freq,freq,fr,en,de,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,3118,7.90625,9.125,1.21875,-15.34375,-14.25,1.09375,2.0
gemma-2-2b,44,freq,freq,fr,en,de,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,98,14.125,15.375,1.25,-9.125,-8.0,1.125,2.0
gemma-2-2b,44,desc,desc,fr,en,en,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,555,12.5625,12.75,0.1875,-10.6875,-10.75,-0.0625,2.0
gemma-2-2b,44,desc,desc,fr,en,en,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,23.5,0.25,0.0,0.0,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,en,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,1,20.875,21.125,0.25,-2.375,-2.375,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,en,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,19.5,0.25,-4.0,-4.0,0.0,2.0
gemma-2-2b,44,desc,desc,fr,en,en,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,15,18.75,18.875,0.125,-4.5,-4.625,-0.125,2.0
gemma-2-2b,44,desc,desc,fr,en,en,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,188,14.125,14.6875,0.5625,-9.125,-8.8125,0.3125,2.0
gemma-2-2b,44,desc,desc,fr,en,en,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,5613,7.90625,8.3125,0.40625,-15.34375,-15.1875,0.15625,2.0
gemma-2-2b,44,desc,desc,fr,en,en,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,188,14.125,14.6875,0.5625,-9.125,-8.8125,0.3125,2.0
gemma-2-2b,44,desc,val,fr,en,en,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,2925,12.5625,-1.65625,-14.21875,-10.6875,-18.78125,-8.09375,2.0
gemma-2-2b,44,desc,val,fr,en,en,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,17.125,-6.125,0.0,0.0,0.0,2.0
gemma-2-2b,44,desc,val,fr,en,en,en,firm,soft,"Le contraire de ""soft"" est """,hard,0,0,1,12,20.875,10.5,-10.375,-2.375,-6.625,-4.25,2.0
gemma-2-2b,44,desc,val,fr,en,en,es,duro,soft,"Le contraire de ""soft"" est """,hard,0,0,11,11,19.25,11.0625,-8.1875,-4.0,-6.0625,-2.0625,2.0
gemma-2-2b,44,desc,val,fr,en,en,fr,dur,soft,"Le contraire de ""soft"" est """,hard,0,0,14,203,18.75,4.15625,-14.59375,-4.5,-12.96875,-8.46875,2.0
gemma-2-2b,44,desc,val,fr,en,en,ja,硬い,soft,"Le contraire de ""soft"" est """,hard,0,0,233,56,14.125,7.15625,-6.96875,-9.125,-9.96875,-0.84375,2.0
gemma-2-2b,44,desc,val,fr,en,en,ko,딱딱한,soft,"Le contraire de ""soft"" est """,hard,0,0,6346,1644,7.90625,-0.3828125,-8.2890625,-15.34375,-17.5078125,-2.1640625,2.0
gemma-2-2b,44,desc,val,fr,en,en,zh,硬,soft,"Le contraire de ""soft"" est """,hard,0,0,233,56,14.125,7.15625,-6.96875,-9.125,-9.96875,-0.84375,2.0
gemma-2-2b,44,desc,freq,fr,en,en,de,hart,soft,"Le contraire de ""soft"" est """,hard,0,0,564,1341,12.5625,13.9375,1.375,-10.6875,-11.3125,-0.625,2.0
gemma-2-2b,44,desc,freq,fr,en,en,en,hard,soft,"Le contraire de ""soft"" est """,hard,0,0,0,0,23.25,25.25,2.0,0.0,0.0,0.0,2.0
