model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,25,desc,freq,zh,ja,悪い,"""悪い""的反义词是""",良い,6,12,18.5,14.4375,-4.0625
gemma-2-2b,25,val,desc,zh,ja,悪い,"""悪い""的反义词是""",良い,6,5,18.5,21.75,3.25
gemma-2-2b,25,val,val,zh,ja,悪い,"""悪い""的反义词是""",良い,6,49,18.5,18.75,0.25
gemma-2-2b,25,val,freq,zh,ja,悪い,"""悪い""的反义词是""",良い,6,12,18.5,15.6875,-2.8125
gemma-2-2b,25,freq,desc,zh,ja,悪い,"""悪い""的反义词是""",良い,6,9,18.5,17.375,-1.125
gemma-2-2b,25,freq,val,zh,ja,悪い,"""悪い""的反义词是""",良い,6,15,18.5,16.875,-1.625
gemma-2-2b,25,freq,freq,zh,ja,悪い,"""悪い""的反义词是""",良い,6,18,18.5,17.375,-1.125
gemma-2-2b,26,desc,desc,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,40,16.0,17.25,1.25
gemma-2-2b,26,desc,val,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,39,16.0,17.625,1.625
gemma-2-2b,26,desc,freq,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,29,16.0,10.75,-5.25
gemma-2-2b,26,val,desc,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,9,16.0,18.875,2.875
gemma-2-2b,26,val,val,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,64,16.0,17.5,1.5
gemma-2-2b,26,val,freq,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,103,16.0,11.3125,-4.6875
gemma-2-2b,26,freq,desc,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,18,16.0,14.6875,-1.3125
gemma-2-2b,26,freq,val,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,27,16.0,15.25,-0.75
gemma-2-2b,26,freq,freq,zh,ja,悲しい,"""悲しい""的反义词是""",嬉しい,17,26,16.0,15.375,-0.625
gemma-2-2b,27,desc,desc,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,16,19.25,20.25,1.0
gemma-2-2b,27,desc,val,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,17,19.25,19.75,0.5
gemma-2-2b,27,desc,freq,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,3,19.25,15.5625,-3.6875
gemma-2-2b,27,val,desc,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,3,19.25,21.375,2.125
gemma-2-2b,27,val,val,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,36,19.25,19.375,0.125
gemma-2-2b,27,val,freq,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,5,19.25,16.0,-3.25
gemma-2-2b,27,freq,desc,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,4,19.25,18.0,-1.25
gemma-2-2b,27,freq,val,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,15,19.25,16.75,-2.5
gemma-2-2b,27,freq,freq,zh,ja,小さい,"""小さい""的反义词是""",大きい,1,12,19.25,17.875,-1.375
gemma-2-2b,28,desc,desc,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,18,18.25,18.75,0.5
gemma-2-2b,28,desc,val,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,24,18.25,19.0,0.75
gemma-2-2b,28,desc,freq,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,5,18.25,12.9375,-5.3125
gemma-2-2b,28,val,desc,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,19,18.25,18.75,0.5
gemma-2-2b,28,val,val,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,37,18.25,18.75,0.5
gemma-2-2b,28,val,freq,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,19,18.25,13.8125,-4.4375
gemma-2-2b,28,freq,desc,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,8,18.25,16.5,-1.75
gemma-2-2b,28,freq,val,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,13,18.25,16.875,-1.375
gemma-2-2b,28,freq,freq,zh,ja,寒い,"""寒い""的反义词是""",暑い,0,9,18.25,17.125,-1.125
gemma-2-2b,29,desc,desc,zh,ja,遅い,"""遅い""的反义词是""",速い,2,7,19.75,21.875,2.125
gemma-2-2b,29,desc,val,zh,ja,遅い,"""遅い""的反义词是""",速い,2,9,19.75,21.625,1.875
gemma-2-2b,29,desc,freq,zh,ja,遅い,"""遅い""的反义词是""",速い,2,0,19.75,19.0,-0.75
gemma-2-2b,29,val,desc,zh,ja,遅い,"""遅い""的反义词是""",速い,2,0,19.75,23.875,4.125
gemma-2-2b,29,val,val,zh,ja,遅い,"""遅い""的反义词是""",速い,2,7,19.75,23.125,3.375
gemma-2-2b,29,val,freq,zh,ja,遅い,"""遅い""的反义词是""",速い,2,0,19.75,21.125,1.375
gemma-2-2b,29,freq,desc,zh,ja,遅い,"""遅い""的反义词是""",速い,2,4,19.75,18.875,-0.875
gemma-2-2b,29,freq,val,zh,ja,遅い,"""遅い""的反义词是""",速い,2,7,19.75,19.25,-0.5
gemma-2-2b,29,freq,freq,zh,ja,遅い,"""遅い""的反义词是""",速い,2,8,19.75,19.75,0.0
gemma-2-2b,30,desc,desc,zh,ja,重い,"""重い""的反义词是""",軽い,3,7,18.25,20.375,2.125
gemma-2-2b,30,desc,val,zh,ja,重い,"""重い""的反义词是""",軽い,3,24,18.25,18.75,0.5
gemma-2-2b,30,desc,freq,zh,ja,重い,"""重い""的反义词是""",軽い,3,5,18.25,16.75,-1.5
gemma-2-2b,30,val,desc,zh,ja,重い,"""重い""的反义词是""",軽い,3,1,18.25,22.0,3.75
gemma-2-2b,30,val,val,zh,ja,重い,"""重い""的反义词是""",軽い,3,11,18.25,20.25,2.0
gemma-2-2b,30,val,freq,zh,ja,重い,"""重い""的反义词是""",軽い,3,0,18.25,19.875,1.625
gemma-2-2b,30,freq,desc,zh,ja,重い,"""重い""的反义词是""",軽い,3,4,18.25,17.75,-0.5
gemma-2-2b,30,freq,val,zh,ja,重い,"""重い""的反义词是""",軽い,3,5,18.25,17.75,-0.5
gemma-2-2b,30,freq,freq,zh,ja,重い,"""重い""的反义词是""",軽い,3,4,18.25,17.875,-0.375
gemma-2-2b,31,desc,desc,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,42,18.375,18.125,-0.25
gemma-2-2b,31,desc,val,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,48,18.375,18.625,0.25
gemma-2-2b,31,desc,freq,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,9,18.375,15.8125,-2.5625
gemma-2-2b,31,val,desc,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,21,18.375,19.75,1.375
gemma-2-2b,31,val,val,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,73,18.375,18.25,-0.125
gemma-2-2b,31,val,freq,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,17,18.375,16.5,-1.875
gemma-2-2b,31,freq,desc,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,10,18.375,17.0,-1.375
gemma-2-2b,31,freq,val,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,23,18.375,16.625,-1.75
gemma-2-2b,31,freq,freq,zh,ja,難しい,"""難しい""的反义词是""",簡単,7,22,18.375,17.375,-1.0
gemma-2-2b,32,desc,desc,zh,ja,古い,"""古い""的反义词是""",新しい,5,25,19.25,19.125,-0.125
gemma-2-2b,32,desc,val,zh,ja,古い,"""古い""的反义词是""",新しい,5,17,19.25,20.0,0.75
gemma-2-2b,32,desc,freq,zh,ja,古い,"""古い""的反义词是""",新しい,5,0,19.25,18.25,-1.0
gemma-2-2b,32,val,desc,zh,ja,古い,"""古い""的反义词是""",新しい,5,1,19.25,23.125,3.875
gemma-2-2b,32,val,val,zh,ja,古い,"""古い""的反义词是""",新しい,5,51,19.25,18.625,-0.625
gemma-2-2b,32,val,freq,zh,ja,古い,"""古い""的反义词是""",新しい,5,1,19.25,19.875,0.625
gemma-2-2b,32,freq,desc,zh,ja,古い,"""古い""的反义词是""",新しい,5,8,19.25,17.5,-1.75
gemma-2-2b,32,freq,val,zh,ja,古い,"""古い""的反义词是""",新しい,5,18,19.25,17.0,-2.25
gemma-2-2b,32,freq,freq,zh,ja,古い,"""古い""的反义词是""",新しい,5,14,19.25,17.875,-1.375
gemma-2-2b,33,desc,desc,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,10,20.0,22.0,2.0
gemma-2-2b,33,desc,val,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,12,20.0,21.625,1.625
gemma-2-2b,33,desc,freq,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,1,20.0,19.375,-0.625
gemma-2-2b,33,val,desc,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,7,20.0,22.25,2.25
gemma-2-2b,33,val,val,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,33,20.0,20.75,0.75
gemma-2-2b,33,val,freq,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,2,20.0,19.125,-0.875
gemma-2-2b,33,freq,desc,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,5,20.0,19.0,-1.0
gemma-2-2b,33,freq,val,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,9,20.0,18.25,-1.75
gemma-2-2b,33,freq,freq,zh,ja,間違った,"""間違った""的反义词是""",正しい,6,6,20.0,19.5,-0.5
gemma-2-2b,34,desc,desc,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,142,13.9375,14.3125,0.375
gemma-2-2b,34,desc,val,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,122,13.9375,15.375,1.4375
gemma-2-2b,34,desc,freq,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,14,13.9375,13.6875,-0.25
gemma-2-2b,34,val,desc,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,18,13.9375,19.25,5.3125
gemma-2-2b,34,val,val,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,286,13.9375,13.9375,0.0
gemma-2-2b,34,val,freq,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,13,13.9375,16.75,2.8125
gemma-2-2b,34,freq,desc,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,38,13.9375,13.4375,-0.5
gemma-2-2b,34,freq,val,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,62,13.9375,13.5625,-0.375
gemma-2-2b,34,freq,freq,zh,ja,死んでいる,"""死んでいる""的反义词是""",生きている,48,44,13.9375,14.0625,0.125
gemma-2-2b,35,desc,desc,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,205,14.0625,14.6875,0.625
gemma-2-2b,35,desc,val,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,388,14.0625,13.625,-0.4375
gemma-2-2b,35,desc,freq,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,44,14.0625,9.875,-4.1875
gemma-2-2b,35,val,desc,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,41,14.0625,17.75,3.6875
gemma-2-2b,35,val,val,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,469,14.0625,13.625,-0.4375
gemma-2-2b,35,val,freq,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,13,14.0625,14.125,0.0625
gemma-2-2b,35,freq,desc,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,36,14.0625,13.625,-0.4375
gemma-2-2b,35,freq,val,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,88,14.0625,13.125,-0.9375
gemma-2-2b,35,freq,freq,zh,ja,空っぽ,"""空っぽ""的反义词是""",満杯,67,61,14.0625,13.9375,-0.125
gemma-2-2b,36,desc,desc,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,11,19.75,20.25,0.5
gemma-2-2b,36,desc,val,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,22,19.75,19.75,0.0
gemma-2-2b,36,desc,freq,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,1,19.75,16.875,-2.875
gemma-2-2b,36,val,desc,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,4,19.75,21.25,1.5
gemma-2-2b,36,val,val,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,27,19.75,19.75,0.0
gemma-2-2b,36,val,freq,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,3,19.75,17.75,-2.0
gemma-2-2b,36,freq,desc,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,3,19.75,18.5,-1.25
gemma-2-2b,36,freq,val,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,8,19.75,17.875,-1.875
gemma-2-2b,36,freq,freq,zh,ja,暗い,"""暗い""的反义词是""",明るい,0,6,19.75,18.375,-1.375
gemma-2-2b,37,desc,desc,zh,ja,弱い,"""弱い""的反义词是""",強い,1,16,19.25,19.75,0.5
gemma-2-2b,37,desc,val,zh,ja,弱い,"""弱い""的反义词是""",強い,1,16,19.25,19.625,0.375
gemma-2-2b,37,desc,freq,zh,ja,弱い,"""弱い""的反义词是""",強い,1,9,19.25,14.75,-4.5
gemma-2-2b,37,val,desc,zh,ja,弱い,"""弱い""的反义词是""",強い,1,1,19.25,22.125,2.875
gemma-2-2b,37,val,val,zh,ja,弱い,"""弱い""的反义词是""",強い,1,18,19.25,20.75,1.5
gemma-2-2b,37,val,freq,zh,ja,弱い,"""弱い""的反义词是""",強い,1,3,19.25,17.875,-1.375
gemma-2-2b,37,freq,desc,zh,ja,弱い,"""弱い""的反义词是""",強い,1,7,19.25,17.5,-1.75
gemma-2-2b,37,freq,val,zh,ja,弱い,"""弱い""的反义词是""",強い,1,11,19.25,17.0,-2.25
gemma-2-2b,37,freq,freq,zh,ja,弱い,"""弱い""的反义词是""",強い,1,8,19.25,18.125,-1.125
gemma-2-2b,38,desc,desc,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,93,14.125,16.25,2.125
gemma-2-2b,38,desc,val,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,125,14.125,16.5,2.375
gemma-2-2b,38,desc,freq,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,25,14.125,12.75,-1.375
gemma-2-2b,38,val,desc,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,30,14.125,18.75,4.625
gemma-2-2b,38,val,val,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,237,14.125,15.9375,1.8125
gemma-2-2b,38,val,freq,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,28,14.125,15.6875,1.5625
gemma-2-2b,38,freq,desc,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,32,14.125,13.875,-0.25
gemma-2-2b,38,freq,val,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,60,14.125,14.25,0.125
gemma-2-2b,38,freq,freq,zh,ja,汚い,"""汚い""的反义词是""",綺麗,52,57,14.125,13.75,-0.375
gemma-2-2b,39,desc,desc,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,25,16.625,17.375,0.75
gemma-2-2b,39,desc,val,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,22,16.625,18.875,2.25
gemma-2-2b,39,desc,freq,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,9,16.625,13.9375,-2.6875
gemma-2-2b,39,val,desc,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,1,16.625,21.0,4.375
gemma-2-2b,39,val,val,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,34,16.625,18.125,1.5
gemma-2-2b,39,val,freq,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,1,16.625,17.5,0.875
gemma-2-2b,39,freq,desc,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,4,16.625,16.625,0.0
gemma-2-2b,39,freq,val,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,9,16.625,16.625,0.0
gemma-2-2b,39,freq,freq,zh,ja,閉じた,"""閉じた""的反义词是""",開いた,6,6,16.625,16.5,-0.125
gemma-2-2b,40,desc,desc,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,21,14.5,17.0,2.5
gemma-2-2b,40,desc,val,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,17,14.5,18.125,3.625
gemma-2-2b,40,desc,freq,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,7,14.5,10.8125,-3.6875
gemma-2-2b,40,val,desc,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,2,14.5,21.5,7.0
gemma-2-2b,40,val,val,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,11,14.5,19.75,5.25
gemma-2-2b,40,val,freq,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,9,14.5,13.625,-0.875
gemma-2-2b,40,freq,desc,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,11,14.5,14.4375,-0.0625
gemma-2-2b,40,freq,val,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,12,14.5,15.5625,1.0625
gemma-2-2b,40,freq,freq,zh,ja,貧しい,"""貧しい""的反义词是""",裕福な,16,15,14.5,14.5,0.0
gemma-2-2b,41,desc,desc,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,149,13.3125,14.5625,1.25
gemma-2-2b,41,desc,val,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,188,13.3125,14.3125,1.0
gemma-2-2b,41,desc,freq,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,7,13.3125,11.625,-1.6875
gemma-2-2b,41,val,desc,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,36,13.3125,17.5,4.1875
gemma-2-2b,41,val,val,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,255,13.3125,14.3125,1.0
gemma-2-2b,41,val,freq,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,22,13.3125,13.375,0.0625
gemma-2-2b,41,freq,desc,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,41,13.3125,12.625,-0.6875
gemma-2-2b,41,freq,val,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,89,13.3125,12.4375,-0.875
gemma-2-2b,41,freq,freq,zh,ja,醜い,"""醜い""的反义词是""",美しい,41,43,13.3125,13.0625,-0.25
gemma-2-2b,42,desc,desc,zh,ja,短い,"""短い""的反义词是""",長い,17,40,16.75,18.125,1.375
gemma-2-2b,42,desc,val,zh,ja,短い,"""短い""的反义词是""",長い,17,93,16.75,17.25,0.5
gemma-2-2b,42,desc,freq,zh,ja,短い,"""短い""的反义词是""",長い,17,5,16.75,15.5625,-1.1875
gemma-2-2b,42,val,desc,zh,ja,短い,"""短い""的反义词是""",長い,17,5,16.75,21.0,4.25
gemma-2-2b,42,val,val,zh,ja,短い,"""短い""的反义词是""",長い,17,120,16.75,16.875,0.125
gemma-2-2b,42,val,freq,zh,ja,短い,"""短い""的反义词是""",長い,17,2,16.75,18.125,1.375
gemma-2-2b,42,freq,desc,zh,ja,短い,"""短い""的反义词是""",長い,17,10,16.75,16.375,-0.375
gemma-2-2b,42,freq,val,zh,ja,短い,"""短い""的反义词是""",長い,17,31,16.75,15.5,-1.25
gemma-2-2b,42,freq,freq,zh,ja,短い,"""短い""的反义词是""",長い,17,22,16.75,16.375,-0.375
gemma-2-2b,43,desc,desc,zh,ja,狭い,"""狭い""的反义词是""",広い,14,59,17.0,18.25,1.25
gemma-2-2b,43,desc,val,zh,ja,狭い,"""狭い""的反义词是""",広い,14,93,17.0,17.875,0.875
gemma-2-2b,43,desc,freq,zh,ja,狭い,"""狭い""的反义词是""",広い,14,8,17.0,14.75,-2.25
gemma-2-2b,43,val,desc,zh,ja,狭い,"""狭い""的反义词是""",広い,14,10,17.0,21.0,4.0
gemma-2-2b,43,val,val,zh,ja,狭い,"""狭い""的反义词是""",広い,14,130,17.0,18.0,1.0
gemma-2-2b,43,val,freq,zh,ja,狭い,"""狭い""的反义词是""",広い,14,15,17.0,16.375,-0.625
gemma-2-2b,43,freq,desc,zh,ja,狭い,"""狭い""的反义词是""",広い,14,9,17.0,17.0,0.0
gemma-2-2b,43,freq,val,zh,ja,狭い,"""狭い""的反义词是""",広い,14,25,17.0,16.5,-0.5
gemma-2-2b,43,freq,freq,zh,ja,狭い,"""狭い""的反义词是""",広い,14,31,17.0,16.5,-0.5
gemma-2-2b,44,desc,desc,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,23.625,2.5
gemma-2-2b,44,desc,val,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,1,21.125,23.25,2.125
gemma-2-2b,44,desc,freq,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,19.875,-1.25
gemma-2-2b,44,val,desc,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,23.125,2.0
gemma-2-2b,44,val,val,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,24.25,3.125
gemma-2-2b,44,val,freq,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,21.875,0.75
gemma-2-2b,44,freq,desc,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,20.375,-0.75
gemma-2-2b,44,freq,val,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,21.125,0.0
gemma-2-2b,44,freq,freq,zh,ja,柔らかい,"""柔らかい""的反义词是""",硬い,0,0,21.125,21.625,0.5
gemma-2-2b,45,desc,desc,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,3,18.25,20.375,2.125
gemma-2-2b,45,desc,val,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,3,18.25,20.875,2.625
gemma-2-2b,45,desc,freq,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,1,18.25,16.25,-2.0
gemma-2-2b,45,val,desc,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,0,18.25,23.125,4.875
gemma-2-2b,45,val,val,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,3,18.25,21.625,3.375
gemma-2-2b,45,val,freq,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,0,18.25,20.75,2.5
gemma-2-2b,45,freq,desc,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,1,18.25,18.25,0.0
gemma-2-2b,45,freq,val,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,2,18.25,19.125,0.875
gemma-2-2b,45,freq,freq,zh,ja,濡れた,"""濡れた""的反义词是""",乾いた,2,2,18.25,18.125,-0.125
gemma-2-2b,46,desc,desc,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,1815,8.25,10.5625,2.3125
gemma-2-2b,46,desc,val,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,2146,8.25,10.75,2.5
gemma-2-2b,46,desc,freq,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,539,8.25,4.90625,-3.34375
gemma-2-2b,46,val,desc,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,29,8.25,18.875,10.625
gemma-2-2b,46,val,val,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,1834,8.25,11.0625,2.8125
gemma-2-2b,46,val,freq,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,25,8.25,15.25,7.0
gemma-2-2b,46,freq,desc,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,584,8.25,9.625,1.375
gemma-2-2b,46,freq,val,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,1005,8.25,9.6875,1.4375
gemma-2-2b,46,freq,freq,zh,ja,静かな,"""静かな""的反义词是""",うるさい,2152,2012,8.25,8.25,0.0
gemma-2-2b,47,desc,desc,zh,ja,遅い,"""遅い""的反义词是""",早い,6,53,18.25,19.125,0.875
gemma-2-2b,47,desc,val,zh,ja,遅い,"""遅い""的反义词是""",早い,6,86,18.25,17.75,-0.5
gemma-2-2b,47,desc,freq,zh,ja,遅い,"""遅い""的反义词是""",早い,6,67,18.25,11.8125,-6.4375
gemma-2-2b,47,val,desc,zh,ja,遅い,"""遅い""的反义词是""",早い,6,11,18.25,20.625,2.375
gemma-2-2b,47,val,val,zh,ja,遅い,"""遅い""的反义词是""",早い,6,76,18.25,19.25,1.0
gemma-2-2b,47,val,freq,zh,ja,遅い,"""遅い""的反义词是""",早い,6,92,18.25,13.1875,-5.0625
gemma-2-2b,47,freq,desc,zh,ja,遅い,"""遅い""的反义词是""",早い,6,11,18.25,16.125,-2.125
gemma-2-2b,47,freq,val,zh,ja,遅い,"""遅い""的反义词是""",早い,6,43,18.25,15.5625,-2.6875
gemma-2-2b,47,freq,freq,zh,ja,遅い,"""遅い""的反义词是""",早い,6,43,18.25,16.375,-1.875
gemma-2-2b,48,desc,desc,zh,ja,遠い,"""遠い""的反义词是""",近い,2,3,19.25,21.125,1.875
gemma-2-2b,48,desc,val,zh,ja,遠い,"""遠い""的反义词是""",近い,2,8,19.25,20.875,1.625
gemma-2-2b,48,desc,freq,zh,ja,遠い,"""遠い""的反义词是""",近い,2,4,19.25,15.5625,-3.6875
gemma-2-2b,48,val,desc,zh,ja,遠い,"""遠い""的反义词是""",近い,2,1,19.25,22.5,3.25
gemma-2-2b,48,val,val,zh,ja,遠い,"""遠い""的反义词是""",近い,2,13,19.25,21.125,1.875
gemma-2-2b,48,val,freq,zh,ja,遠い,"""遠い""的反义词是""",近い,2,5,19.25,17.25,-2.0
gemma-2-2b,48,freq,desc,zh,ja,遠い,"""遠い""的反义词是""",近い,2,2,19.25,18.0,-1.25
gemma-2-2b,48,freq,val,zh,ja,遠い,"""遠い""的反义词是""",近い,2,5,19.25,18.125,-1.125
gemma-2-2b,48,freq,freq,zh,ja,遠い,"""遠い""的反义词是""",近い,2,3,19.25,18.5,-0.75
gemma-2-2b,49,desc,desc,zh,ja,浅い,"""浅い""的反义词是""",深い,22,31,14.9375,16.75,1.8125
gemma-2-2b,49,desc,val,zh,ja,浅い,"""浅い""的反义词是""",深い,22,77,14.9375,16.25,1.3125
gemma-2-2b,49,desc,freq,zh,ja,浅い,"""浅い""的反义词是""",深い,22,3,14.9375,14.75,-0.1875
gemma-2-2b,49,val,desc,zh,ja,浅い,"""浅い""的反义词是""",深い,22,6,14.9375,20.0,5.0625
gemma-2-2b,49,val,val,zh,ja,浅い,"""浅い""的反义词是""",深い,22,88,14.9375,16.125,1.1875
gemma-2-2b,49,val,freq,zh,ja,浅い,"""浅い""的反义词是""",深い,22,4,14.9375,18.25,3.3125
gemma-2-2b,49,freq,desc,zh,ja,浅い,"""浅い""的反义词是""",深い,22,15,14.9375,14.4375,-0.5
gemma-2-2b,49,freq,val,zh,ja,浅い,"""浅い""的反义词是""",深い,22,40,14.9375,14.0625,-0.875
gemma-2-2b,49,freq,freq,zh,ja,浅い,"""浅い""的反义词是""",深い,22,25,14.9375,14.875,-0.0625
gemma-2-2b,50,desc,desc,zh,ja,若い,"""若い""的反义词是""",老いた,0,0,20.75,23.5,2.75
gemma-2-2b,50,desc,val,zh,ja,若い,"""若い""的反义词是""",老いた,0,0,20.75,23.125,2.375
gemma-2-2b,50,desc,freq,zh,ja,若い,"""若い""的反义词是""",老いた,0,0,20.75,18.375,-2.375
gemma-2-2b,50,val,desc,zh,ja,若い,"""若い""的反义词是""",老いた,0,0,20.75,22.875,2.125
gemma-2-2b,50,val,val,zh,ja,若い,"""若い""的反义词是""",老いた,0,1,20.75,23.875,3.125
